樣區編號,HJSU41,HJHsiu3,ELEV,BBSRegion,樣區類型,樣區編號,縣市,鄉鎮,地點 (樣區名稱),樣區所屬海拔段,調查月份,X67,Y67,X97,Y97,X_經度,Y_緯度,X_wgs84,Y_wgs84,調查NOTE,old樣區編號
100,9,North,1,1,預選,A09-27,苗栗縣,頭份鎮,興華高中,<1000m,"3月, 5月",243542,2731654,244371,2731448,"120°56'39.74""","24°41'24.15""",120.944373,24.690043,,
613,10,North,2,4,北部資源調查,B10-09,新竹縣,尖石鄉,李棟山（東）,1000-2500m,"4月, 6月",281320,2731913,282149,2731707,"121°19'03.75""","24°41'31.40""",121.317707,24.692055,,205
48,3,North,1,1,預選,A03-06,宜蘭縣,三星鄉,貴林村（華僑農場）,<1000m,"3月, 5月",316957,2732244,317786,2732038,"121°40'11.59""","24°41'37.99""",121.669887,24.693885,,
593,12,North,1,1,北部資源調查,A12-10,新竹縣,橫山鄉,大山背,<1000m,"3月, 5月",264124,2732161,264953,2731955,"121°08'51.99""","24°41'40.41""",121.147774,24.694558,,213
85,10,North,2,4,預選_建議必作,B10-01,桃園市,復興鄉,桃園縣神木步道,1000-2500m,"4月, 6月",293156,2733986,293985,2733780,"121°26'05.06""","24°42'37.72""",121.434738,24.710478,,TW08-01
43,3,North,1,1,預選_建議必作,A03-01,宜蘭縣,壯圍鄉,宜蘭縣蘭陽溪口,<1000m,"3月, 5月",332859,2734304,333688,2734098,"121°49'37.73""","24°42'42.12""",121.827147,24.711699,,TW46-01
99,9,North,1,1,預選,A09-26,苗栗縣,竹南鎮,青草山（台灣菸酒復興啤酒廠）,<1000m,"3月, 5月",235957,2734244,236786,2734038,"120°52'09.81""","24°42'48.17""",120.869392,24.713381,,
705,3,North,1,1,自設,A03-20,宜蘭縣,員山鄉,深溝,<1000m,"3月, 5月",321593,2735395,322422,2735189,"121°42'57.09""","24°43'19.64""",121.715858,24.722122,,
586,10,North,1,1,北部資源調查,A10-11,桃園市,復興鄉,比亞外,<1000m,"3月, 5月",284679,2735874,285508,2735668,"121°21'03.61""","24°43'39.87""",121.351002,24.727743,,257
47,3,North,1,1,預選,A03-05,宜蘭縣,員山鄉,員山榮民醫院,<1000m,"3月, 5月",317957,2736244,318786,2736038,"121°40'47.87""","24°43'47.83""",121.679965,24.729953,,
46,3,North,1,1,預選,A03-04,宜蘭縣,員山鄉,大安埤,<1000m,"3月, 5月",316957,2736244,317786,2736038,"121°40'12.29""","24°43'47.99""",121.67008,24.729998,,
37,10,North,2,4,預選_建議必作,B10-02,新北市,烏來鄉,台北縣拉拉山駐在所,1000-2500m,"4月, 6月",293983,2736415,294812,2736209,"121°26'34.76""","24°43'56.58""",121.442989,24.732384,,TW08-02
654,9,North,1,1,自設,A09-46,新竹縣,寶山鄉,寶二水庫,<1000m,"3月, 5月",255066,2736612,255895,2736406,"121°03'29.79""","24°44'05.30""",121.058276,24.734806,,-
45,3,North,1,1,預選,A03-03,宜蘭縣,宜蘭市,蘭陽女中,<1000m,"3月, 5月",325957,2737244,326786,2737038,"121°45'32.75""","24°44'18.97""",121.759096,24.738602,,
584,10,North,1,1,北部資源調查,A10-09,桃園市,復興鄉,內奎輝,<1000m,"3月, 5月",283958,2737282,284787,2737076,"121°20'38.08""","24°44'25.70""",121.34391,24.740472,,266
655,9,North,1,1,自設,A09-47,新竹縣,芎林鄉,新竹自然谷,<1000m,"3月, 5月",264644,2737800,264644,2737800,"121°08'41.20""","24°44'50.41""",121.144778,24.747336,,
811,3,North,1,1,自設,A03-24,宜蘭縣,員山鄉,員山湖北,<1000m,"3月,5月",319452,2738264,320281,2738058,"121°41'41.43""","24°44'53.24""",121.69484,24.74812,,
591,12,North,1,1,北部資源調查,A12-08,新竹縣,尖石鄉,鴛鴦谷瀑布,<1000m,"3月, 5月",276710,2738227,277539,2738021,"121°16'20.19""","24°44'56.94""",121.272274,24.749151,,264
785,3,North,1,1,自設,A03-23,宜蘭縣,宜蘭市,黎明東區,<1000m,"3月, 5月",326715,2738455,327544,2738249,"121°45'59.97""","24°44'58.19""",121.766658,24.749497,,
53,5,North,1,1,預選_同北部資源調查,A05-07,宜蘭縣,員山鄉,台灣原生魚類研究中心（九芎林）,<1000m,"3月, 5月",314351,2738426,315180,2738220,"121°38'39.92""","24°44'59.32""",121.644422,24.74981,,308
669,3,North,1,1,自設,A03-18,宜蘭縣,宜蘭市,蘭城新月,<1000m,"3月, 5月",325352,2738939,326181,2738733,"121°45'11.55""","24°45'14.16""",121.753208,24.753934,,
89,12,North,1,1,預選_建議必作,A12-01,新竹縣,關西鎮,新竹縣六畜窩,<1000m,"3月, 5月",274190,2739209,275019,2739003,"121°14'50.56""","24°45'29.02""",121.247377,24.758061,,ER12-01
560,5,North,1,1,北部資源調查,A05-15,宜蘭縣,員山鄉,福山植物園,<1000m,"3月, 5月",309118,2739415,309947,2739209,"121°35'33.82""","24°45'32.23""",121.592729,24.758952,,349
767,9,North,1,1,自設,A09-61,新竹市,香山區,中華大學,<1000m,"3月, 5月",244283,2739387,245112,2739181,"120°57'6.00""","24°45'35.50""",120.951667,24.759861,,
609,10,North,2,4,北部資源調查,B10-05,桃園市,復興鄉,南插天山,1000-2500m,"4月, 6月",291563,2739816,292392,2739610,"121°25'09.01""","24°45'47.37""",121.41917,24.763159,,135
671,3,North,1,1,自設,A03-19,宜蘭縣,宜蘭市,宜蘭河濱,<1000m,"3月, 5月",325187,2740029,326016,2739823,"121°45'05.89""","24°45'49.62""",121.751636,24.763783,,
23,5,North,1,1,預選_建議必作,A05-02,新北市,烏來鄉,福巴越嶺古道(檜山),<1000m,"3月, 5月",300370,2740250,301199,2740044,"121°30'22.56""","24°46'00.51""",121.506266,24.766808,,TW08-03
98,9,North,1,1,預選,A09-25,新竹市,東區,青草湖（國家藝術園區）,<1000m,"3月, 5月",245905,2740270,246734,2740064,"120°58'03.73""","24°46'04.23""",120.967704,24.767841,,
556,5,North,1,1,北部資源調查,A05-11,新北市,烏來鄉,福山C,<1000m,"3月, 5月",299205,2741423,300034,2741217,"121°29'41.24""","24°46'38.77""",121.494789,24.777437,,139
561,5,North,1,1,北部資源調查,A05-16,宜蘭縣,礁溪鄉,湖山國小,<1000m,"3月, 5月",319863,2742175,320692,2741969,"121°41'56.77""","24°47'00.28""",121.699104,24.783412,,336
668,5,North,1,1,自設,A05-17,宜蘭縣,員山鄉,大礁溪,<1000m,"3月, 5月",318032,2742361,318861,2742155,"121°40'51.63""","24°47'06.63""",121.681007,24.785174,,
97,9,North,1,1,預選,A09-24,新竹市,東區,交通大學光復校區,<1000m,"3月, 5月",248994,2742403,249823,2742197,"120°59'53.70""","24°47'13.57""",120.998249,24.787102,,
583,10,North,1,1,北部資源調查,A10-08,桃園市,復興鄉,喜龍,<1000m,"3月, 5月",276447,2742816,277276,2742610,"121°16'11.15""","24°47'26.12""",121.269764,24.790588,,241
928,9,North,1,1,自設,A09-74,新竹市,東區,清華大學,<1000m,"3月, 5月",248374,2742813,249203,2742607,"120°59'31.61""","24°47'26.90""",120.992113,24.790805,,
581,9,North,1,1,北部資源調查,A09-44,新竹市,東區,十八尖山,<1000m,"3月, 5月",247811,2742972,248640,2742766,"120°59'11.58""","24°47'32.06""",120.986549,24.792239,,212
542,3,North,1,1,北部資源調查,A03-16,宜蘭縣,礁溪鄉,龍潭湖,<1000m,"3月, 5月",324046,2743668,324875,2743462,"121°44'25.98""","24°47'48.09""",121.740549,24.796691,,321
602,5,North,2,4,北部資源調查,B05-01,新北市,三峽鎮,北插天山,1000-2500m,"4月, 6月",293612,2743874,294441,2743668,"121°26'22.41""","24°47'59.06""",121.439558,24.799738,,132
84,10,North,1,1,預選,A10-06,桃園市,復興鄉,霞雲坪,<1000m,"3月, 5月",284957,2744244,285786,2744038,"121°21'14.27""","24°48'11.90""",121.353964,24.803305,,
27,5,North,1,1,預選,A05-06,新北市,烏來鄉,屯館（南勢溪）,<1000m,"3月, 5月",300766,2744512,301595,2744306,"121°30'37.22""","24°48'18.98""",121.510339,24.805273,,
874,10,North,1,1,自設,A10-16,新北市,三峽區,東滿步道(烏來事業區第36林班),<1000m,"3月, 5月",294164,2745526,294993,2745320,"121°26'42.26""","24°48'52.69""",121.44507,24.81464,,
666,9,North,1,1,自設,A09-48,桃園市,大溪鎮,石門水庫（水井）,<1000m,"3月, 5月",276472,2745696,277301,2745490,"121°16'12.24""","24°48'59.72""",121.270067,24.81659,,
704,9,North,1,1,自設,A09-54,桃園市,龍潭鄉,石門水庫（後池）,<1000m,"3月, 5月",274211,2745968,275040,2745762,"121°14'51.76""","24°49'08.72""",121.247711,24.819088,,
44,3,North,1,1,預選,A03-02,宜蘭縣,頭城鎮,三抱竹山（竹安里）,<1000m,"3月, 5月",331957,2746244,332786,2746038,"121°49'08.18""","24°49'10.34""",121.81894,24.819539,,
833,10,North,1,1,自設,A10-15,桃園市,復興區,霞雲國小,<1000m,"3月, 5月",288724,2746266,289552,2746060,"121°23'28.59""","24°49'17.29""",121.39127,24.82147,,
88,9,North,1,1,預選,A09-23,新竹縣,關西鎮,東海橋（太平國小）,<1000m,"3月, 5月",260957,2746244,261786,2746038,"121°06'59.74""","24°49'18.25""",121.116595,24.821736,,
722,5,North,1,1,自設,A05-19,宜蘭縣,礁溪鄉,淡江大學蘭陽分校,<1000m,"3月, 5月",323036,2746628,323865,2746422,"121°43'50.58""","24°49'24.46""",121.730717,24.823461,,
585,10,North,1,1,北部資源調查,A10-10,桃園市,復興鄉,角板山,<1000m,"3月, 5月",287522,2746506,288351,2746300,"121°22'45.83""","24°49'25.20""",121.379397,24.823666,,218
695,9,North,1,1,自設,A09-53,桃園市,龍潭鄉,清水坑,<1000m,"3月, 5月",273390,2747237,274219,2747031,"121°14'22.60""","24°49'50.00""",121.239611,24.830556,認養未調查,
836,5,North,1,1,自設,A05-22,新北市,烏來區,信賢,<1000m,"3月, 5月",302328,2747681,303157,2747475,"121°31'33.28""","24°50'01.79""",121.52591,24.83383,,
821,10,North,1,3,自設,A10-14,桃園市,大溪區,百吉林蔭步道,<1000m,"3月,5月",279984,2747747,280813,2747541,"121°18'17.45""","24°50'06.16""",121.30485,24.83504,,
558,5,North,1,1,北部資源調查,A05-13,新北市,烏來鄉,大保克山,<1000m,"3月, 5月",305055,2747894,305884,2747688,"121°33'10.43""","24°50'08.36""",121.552897,24.835656,,127
557,5,North,1,1,北部資源調查,A05-12,新北市,烏來鄉,內洞林道,<1000m,"3月, 5月",304701,2748132,305530,2747926,"121°32'57.85""","24°50'16.14""",121.549404,24.837818,,136
26,5,North,1,1,預選,A05-05,新北市,烏來鄉,桶后造林中心（桶后吊橋）,<1000m,"3月, 5月",314169,2748224,314998,2748018,"121°38'35.08""","24°50'17.79""",121.643079,24.838275,,
35,10,North,1,1,預選_建議必作,A10-03,新北市,三峽鎮,雲森瀑布,<1000m,"3月, 5月",296049,2748228,296878,2748022,"121°27'49.71""","24°50'20.31""",121.463808,24.838974,,NEW B201
83,10,North,1,1,預選,A10-05,桃園市,復興鄉,三民國小,<1000m,"3月, 5月",282957,2748244,283786,2748038,"121°20'03.40""","24°50'22.07""",121.334279,24.839465,,
543,3,North,1,1,北部資源調查,A03-17,宜蘭縣,礁溪鄉,礁溪,<1000m,"3月, 5月",327531,2748837,328360,2748631,"121°46'31.10""","24°50'35.45""",121.775306,24.843181,,301
555,5,North,1,1,北部資源調查,A05-10,新北市,烏來鄉,西坑,<1000m,"3月, 5月",309457,2749121,310286,2748915,"121°35'47.40""","24°50'47.64""",121.5965,24.846566,,133
70,9,North,1,1,預選_建議必作,A09-05,桃園市,大溪鎮,打鐵寮,<1000m,"3月, 5月",279991,2749101,280820,2748895,"121°18'17.83""","24°50'50.15""",121.304953,24.847265,,ER10-02
36,10,North,1,1,預選,A10-04,新北市,三峽鎮,落鷹峽,<1000m,"3月, 5月",285957,2749244,286786,2749038,"121°21'50.35""","24°50'54.33""",121.363987,24.848424,,
554,5,North,1,1,北部資源調查,A05-09,新北市,烏來鄉,烏來孝義,<1000m,"3月, 5月",308015,2749325,308844,2749119,"121°34'56.07""","24°50'54.47""",121.582241,24.848464,,108
582,10,North,1,1,北部資源調查,A10-07,新北市,三峽鎮,三峽有木,<1000m,"3月, 5月",293800,2750173,294629,2749967,"121°26'29.83""","24°51'23.77""",121.44162,24.856602,,104
579,9,North,1,1,北部資源調查,A09-42,桃園市,龍潭鄉,直坑尾,<1000m,"3月, 5月",267990,2750401,268819,2750195,"121°11'10.41""","24°51'33.11""",121.186225,24.859197,,244
899,9,North,1,1,自設,A09-71,桃園市,龍潭區,龍潭大池,<1000m,"3月, 5月",270331,2750427,271160,2750221,"121°12'33.81""","24°51'33.83""",121.20939,24.8594,,
81,9,North,1,1,預選,A09-22,桃園市,龍潭鄉,龍潭鄉垃圾場（大北坑尾山）,<1000m,"3月, 5月",266350,2751123,266350,2751123,"121°09'42.48""","24°52'03.36""",121.1618,24.8676,update20180310:originalxy_121.166106_24.857803;,
12,4,North,1,1,預選_建議必作,A04-03,新北市,坪林鄉,台北縣四堵苗圃,<1000m,"3月, 5月",327029,2751986,327858,2751780,"121°46'13.85""","24°52'17.89""",121.770515,24.871635,,NR03-02
541,3,North,1,1,北部資源調查,A03-15,宜蘭縣,頭城鎮,鹽草林山,<1000m,"3月, 5月",330254,2752453,331083,2752247,"121°48'08.84""","24°52'32.46""",121.802456,24.875683,,313
746,5,North,1,1,自設,A05-20,新北市,三峽區,三峽竹崙,<1000m,"3月, 5月",295596,2752977,296425,2752771,"121°27'34.15""","24°52'54.70""",121.459487,24.881861,,
678,9,North,1,1,自設,A09-49,桃園市,楊梅鎮,楊梅71線,<1000m,"3月, 5月",264044,2753683,264873,2753477,"121°08'49.95""","24°53'19.93""",121.147208,24.888869,,
34,10,North,1,1,預選_建議必作,A10-01,新北市,三峽鎮,台北縣鹿窟,<1000m,"3月, 5月",287842,2754238,288671,2754032,"121°22'58.00""","24°53'36.47""",121.382777,24.893465,,ER10-01
559,5,North,1,1,北部資源調查,A05-14,新北市,新店市,向天湖,<1000m,"3月, 5月",303300,2754457,304129,2754251,"121°32'08.84""","24°53'41.90""",121.535789,24.894971,,235
781,9,North,1,1,自設,A09-63,桃園市,楊梅鎮,桃園瑞坪里,<1000m,"3月, 5月",267035,2754406,267864,2754200,"121°10'36.56""","24°53'43.32""",121.176822,24.895367,,
686,4,North,1,1,自設,A04-49,新北市,新店市,四崁水,<1000m,"3月, 5月",306480,2754949,307309,2754743,"121°34'02.21""","24°53'57.48""",121.567281,24.8993,,
87,9,North,1,1,預選,A09-21,新竹縣,湖口鄉,新湖國小,<1000m,"3月, 5月",254957,2755244,255786,2755038,"121°03'26.19""","24°54'10.90""",121.057276,24.903027,,
11,4,North,1,1,預選_建議必作,A04-02,新北市,坪林鄉,台北縣坪林台灣油杉自然保留區,<1000m,"3月, 5月",317569,2755724,318398,2755518,"121°40'37.51""","24°54'21.01""",121.677085,24.905835,,NR03-01
824,4,North,1,1,自設,A04-60,新北市,新店區,廣興,<1000m,"3月,5月",303511,2756326,304340,2756120,"121°32'16.62""","24°54'42.62""",121.53795,24.91184,,
889,4,North,1,1,自設,A04-76,新北市,新店區,屈尺燕子湖,<1000m,"3月, 5月",304495,2756400,305324,2756194,"121°32'51.70""","24°54'44.88""",121.54769,24.91247,,
553,5,North,1,1,北部資源調查,A05-08,新北市,三峽鎮,駱駝潭,<1000m,"3月, 5月",291857,2756938,292686,2756732,"121°25'21.36""","24°55'03.84""",121.422601,24.917734,,128
21,4,North,1,1,預選,A04-15,新北市,坪林鄉,籐寮坑山,<1000m,"3月, 5月",323957,2757244,324786,2757038,"121°44'25.43""","24°55'09.33""",121.740398,24.919257,,
25,5,North,1,1,預選,A05-04,新北市,新店市,大台北華城（康橋中小學）,<1000m,"3月, 5月",300751,2757006,300751,2757006,"121°30'08.82""","24°55'11.86""",121.50245,24.91996,update20180310:originalxy_121.494085_24.921658;,
578,9,North,1,1,北部資源調查,A09-41,桃園市,楊梅鎮,味全埔心牧場,<1000m,"3月, 5月",267250,2757812,268079,2757606,"121°10'44.40""","24°55'34.02""",121.178999,24.926116,,245
24,5,North,1,1,預選,A05-03,新北市,三峽鎮,辭修高中,<1000m,"3月, 5月",290957,2758244,291786,2758038,"121°24'49.43""","24°55'46.38""",121.41373,24.92955,,
551,4,North,1,1,北部資源調查,A04-41,新北市,新店市,新店直潭,<1000m,"3月, 5月",303135,2758783,303964,2758577,"121°32'03.57""","24°56'02.52""",121.534324,24.934032,,111
765,5,North,1,1,自設,A05-21,新北市,新店區,二叭子植物園,<1000m,"3月, 5月",299621,2759182,300450,2758976,"121°29'58.35""","24°56'15.91""",121.499542,24.937753,,
80,9,North,1,1,預選,A09-20,桃園市,八德市,懷生機場,<1000m,"3月, 5月",280957,2759244,281786,2759038,"121°18'53.07""","24°56'19.75""",121.314743,24.93882,,
721,4,North,1,1,自設,A04-55,新北市,新店區,灣潭頂埔,<1000m,"3月, 5月",303712,2759518,304541,2759311,"121°32'24.23""","24°56'26.31""",121.540064,24.940642,,
540,3,North,1,1,北部資源調查,A03-14,宜蘭縣,頭城鎮,大溪溪,<1000m,"3月, 5月",338005,2760122,338834,2759916,"121°52'46.74""","24°56'40.14""",121.879649,24.944483,,325
22,5,North,1,1,預選_建議必作,A05-01,新北市,土城市,土城天上山,<1000m,"3月, 5月",295502,2760185,296331,2759979,"121°27'31.66""","24°56'48.99""",121.458795,24.946942,,NEW B203
771,9,North,1,1,自設,A09-62,桃園市,八德市,桃園白鷺里,<1000m,"3月, 5月",276688,2760487,277517,2760281,"121°16'20.99""","24°57'00.45""",121.272497,24.950125,,
685,4,North,1,1,自設,A04-50,新北市,新店市,青潭溪,<1000m,"3月, 5月",305286,2760880,306115,2760674,"121°33'20.56""","24°57'10.40""",121.555711,24.952889,,
779,4,North,1,1,自設,A04-58,新北市,坪林鄉,坪林上德,<1000m,"3月, 5月",319554,2761024,320382,2760817,"121°41'49.19""","24°57'12.91""",121.696997,24.953586,,
897,4,North,1,1,自設,A04-82,新北市,新店區,碧潭和美山,<1000m,"3月, 5月",302941,2760959,303770,2760753,"121°31'56.94""","24°57'13.25""",121.53248,24.95368,,
780,4,North,1,1,自設,A04-59,新北市,坪林鄉,坪林大粗坑,<1000m,"3月, 5月",322043,2761186,322871,2760980,"121°43'17.95""","24°57'17.77""",121.721653,24.954936,,
20,4,North,1,1,預選,A04-14,新北市,坪林鄉,粗石斛吊橋,<1000m,"3月, 5月",325957,2761244,326786,2761038,"121°45'37.51""","24°57'18.96""",121.760419,24.955268,,
576,9,North,1,1,北部資源調查,A09-39,新北市,鶯歌鎮,鶯歌石,<1000m,"3月, 5月",285635,2761451,286464,2761245,"121°21'40.04""","24°57'31.10""",121.361122,24.95864,,165
577,9,North,1,1,北部資源調查,A09-40,桃園市,新屋鄉,社子,<1000m,"3月, 5月",255928,2761553,256757,2761347,"121°04'00.91""","24°57'35.94""",121.066919,24.959984,,240
549,4,North,1,1,北部資源調查,A04-39,新北市,坪林鄉,坪林漁光,<1000m,"3月, 5月",323051,2761880,323880,2761674,"121°43'54.04""","24°57'40.15""",121.731677,24.961154,,110
709,9,North,1,1,自設,A09-58,桃園市,八德市,陸光四村,<1000m,"3月, 5月",279135,2762081,279964,2761875,"121°17'48.36""","24°57'52.09""",121.296767,24.964469,,
79,9,North,1,1,預選,A09-19,桃園市,八德市,八德教養院,<1000m,"3月, 5月",277957,2762244,278786,2762038,"121°17'06.36""","24°57'57.47""",121.2851,24.965965,,
891,4,North,1,1,自設,A04-78,臺北市,文山區,騰龍御櫻段,<1000m,"3月, 5月",306292,2762369,307121,2762162,"121°33'56.62""","24°57'58.63""",121.56573,24.96629,,
756,4,North,1,1,自設,A04-56,臺北市,文山區,新貓空,<1000m,"3月, 5月",308056,2762638,308885,2762432,"121°34'59.563""","24°58'07.13""",121.583212,24.968648,,
501,4,North,1,1,自設,A04-29,新北市,新店市,豬肚山步道,<1000m,"3月, 5月",300810,2762615,301639,2762409,"121°30'41.21""","24°58'07.35""",121.511447,24.968709,,
483,4,North,1,1,自設_台北市生物多樣性調查,A04-26,臺北市,文山區,木柵貓空,<1000m,"3月, 5月",308539,2762656,309368,2762450,"121°35'16.79""","24°58'07.67""",121.587996,24.968796,TPBIODIV,
18,4,North,1,1,預選,A04-12,新北市,石碇鄉,華梵大學,<1000m,"3月, 5月",318463,2762792,319292,2762586,"121°41'10.63""","24°58'10.57""",121.686287,24.969603,,
664,4,North,1,1,自設,A04-46,臺北市,文山區,木柵樟山寺,<1000m,"3月, 5月",307529,2762803,308358,2762597,"121°34'40.80""","24°58'12.59""",121.577999,24.970163,,
19,4,North,1,1,預選,A04-13,新北市,雙溪鄉,雙溪泰平,<1000m,"3月, 5月",330957,2763244,331786,2763038,"121°48'36.18""","24°58'23.02""",121.810049,24.973062,,
534,2,North,1,1,北部資源調查,A02-08,新北市,貢寮鄉,草嶺古道B,<1000m,"3月, 5月",342635,2764089,343464,2763883,"121°55'32.74""","24°58'48.06""",121.92576,24.980016,,316
515,4,North,1,1,自設,A04-31,新北市,新店市,十四張,<1000m,"3月, 5月",302602,2764012,303431,2763806,"121°31'45.30""","24°58'52.53""",121.529249,24.981259,,
662,4,North,1,1,自設,A04-44,臺北市,文山區,一壽橋河濱,<1000m,"3月, 5月",306181,2764034,307010,2763828,"121°33'52.92""","24°58'52.78""",121.564699,24.981327,請調查者將1st point（一壽橋側）往東方再移50m以上（至少要在一壽橋東側）以避免和A04-16太過靠近,
492,4,North,1,1,自設,A04-16,臺北市,文山區,埤腹河濱,<1000m,"3月, 5月",304818,2764247,305647,2764041,"121°33'04.35""","24°58'59.88""",121.551207,24.983301,,
872,4,North,1,1,自設,A04-70,臺北市,文山區,小坑溪文學步道,<1000m,"3月, 5月",307799,2764451,308627,2764245,"121°34'50.65""","24°59'06.11""",121.58074,24.98503,,
720,5,North,1,1,自設,A05-18,新北市,中和區,錦和公園,<1000m,"3月, 5月",298774,2764936,299603,2764730,"121°29'28.92""","24°59'23.02""",121.491367,24.989728,,
17,4,North,1,1,預選,A04-11,新北市,石碇鄉,石碇鄉公所,<1000m,"3月, 5月",314454,2765110,315283,2764904,"121°38'48.09""","24°59'26.55""",121.646693,24.990708,,
484,4,North,1,1,自設_台北市生物多樣性調查,A04-25,臺北市,文山區,仙跡岩,<1000m,"3月, 5月",304704,2765194,305533,2764988,"121°33'00.42""","24°59'30.67""",121.550116,24.991854,TPBIODIV,
711,4,North,1,1,自設,A04-51,新北市,石碇區,皇帝殿,<1000m,"3月, 5月",317748,2765260,318577,2765054,"121°40'45.58""","24°59'30.91""",121.679328,24.991919,,
78,9,North,1,1,預選,A09-18,桃園市,龜山鄉,兔坑產業道路（忠恕道院）,<1000m,"3月, 5月",286957,2765244,287786,2765038,"121°22'27.54""","24°59'34.27""",121.374317,24.992852,,
29,9,North,1,1,預選_建議必作,A09-03,新北市,樹林市,大棟山,<1000m,"3月, 5月",288836,2765490,289665,2765284,"121°23'34.58""","24°59'42.09""",121.392938,24.995025,,ER09-06
663,4,North,1,1,自設,A04-45,臺北市,文山區,道南橋河濱,<1000m,"3月, 5月",307220,2765571,308049,2765365,"121°34'30.20""","24°59'42.59""",121.575055,24.995164,,
719,4,North,1,1,自設,A04-54,臺北市,文山區,福和河濱,<1000m,"3月, 5月",303218,2765939,304047,2765732,"121°32'07.52""","24°59'55.06""",121.535422,24.998628,,
682,9,North,1,1,自設,A09-50,新北市,板橋市,浮洲溼地,<1000m,"3月, 5月",293452,2765949,294281,2765743,"121°26'19.26""","24°59'56.56""",121.438683,24.999044,,
533,2,North,1,1,北部資源調查,A02-07,新北市,貢寮鄉,草嶺古道-A,<1000m,"3月, 5月",342792,2766441,343621,2766235,"121°55'38.91""","25°00'04.46""",121.927474,25.001238,,312
832,9,North,1,1,自設,A09-66,桃園市,桃園區,桃園虎頭山,<1000m,"3月, 5月",282322,2766315,283151,2766109,"121°19'42.35""","25°00'09.47""",121.32843,25.00263,,
886,4,North,1,1,自設,A04-74,臺北市,文山區,文山森林公園,<1000m,"3月, 5月",304239,2766600,305068,2766394,"121°32'44.03""","25°00'16.42""",121.54556,25.00456,,
76,9,North,1,1,預選_同北部資源調查,A09-16,桃園市,觀音鄉,崙坪村七號埤,<1000m,"3月, 5月",265600,2767096,266429,2766890,"121°09'45.98""","25°00'35.83""",121.162773,25.009954,,236
870,5,North,1,1,自設,A05-23,新北市,中和區,綠寶石河濱公園,<1000m,"3月, 5月",298617,2767258,299445,2767051,"121°29'23.6""","25°00'38.5""",121.48989,25.01069,,
77,9,North,1,1,預選,A09-17,桃園市,龜山鄉,中央造幣廠（永福橋）,<1000m,"3月, 5月",284957,2767244,285786,2767038,"121°21'16.41""","25°00'39.45""",121.354557,25.010957,,
706,9,North,1,1,自設,A09-55,桃園市,大園鄉,桃園五權大埔埤,<1000m,"3月, 5月",273515,2767231,274344,2767025,"121°14'28.29""","25°00'39.85""",121.241192,25.011069,,
718,4,North,1,1,自設,A04-53,臺北市,中正區,古亭河濱,<1000m,"3月, 5月",302092,2767785,302921,2767579,"121°31'27.64""","25°00'55.21""",121.524344,25.015336,,
544,4,North,1,1,北部資源調查,A04-34,臺北市,大安區,台大校園,<1000m,"3月, 5月",303502,2768124,304331,2767918,"121°32'17.97""","25°01'06.06""",121.538325,25.01835,,119
903,4,North,1,1,自設,A04-84,臺北市,信義區,妙高台步道,<1000m,"3月, 5月",307976,2768172,308805,2767966,"121°34'57.56""","25°01'07.01""",121.58266,25.01861,,
550,4,North,1,1,北部資源調查,A04-40,新北市,深坑鄉,山豬窟,<1000m,"3月, 5月",310508,2768213,311337,2768007,"121°36'27.87""","25°01'07.99""",121.607743,25.018886,,129
532,2,North,1,1,北部資源調查,A02-06,新北市,貢寮鄉,田寮洋,<1000m,"3月, 5月",343141,2768272,343141,2768272,"121°55'22.30""","25°01'10.78""",121.92286,25.01966,update20180310:originalxy_121.922747_25.012877;,122
33,9,North,1,1,預選,A09-15,新北市,新莊市,新莊西盛瓊林河濱公園（國光國小）,<1000m,"3月, 5月",293957,2768244,294786,2768038,"121°26'37.53""","25°01'11.09""",121.443757,25.019746,,
75,9,North,1,1,預選,A09-14,桃園市,龜山鄉,楓樹村中坑橋,<1000m,"3月, 5月",283555,2768236,284384,2768030,"121°20'26.49""","25°01'11.80""",121.340691,25.019945,,
717,9,North,1,1,自設,A09-60,桃園市,觀音鄉,保生大潭B,<1000m,"3月, 5月",254026,2768210,254855,2768004,"121°02'53.17""","25°01'12.32""",121.048103,25.020089,,
10,4,North,1,1,預選,A04-01,新北市,石碇鄉,八分寮,<1000m,"3月, 5月",314023,2768368,314852,2768162,"121°38'33.27""","25°01'12.50""",121.642576,25.020139,,ER04-01
716,9,North,1,1,自設,A09-59,桃園市,觀音鄉,保生大潭A,<1000m,"3月, 5月",256320,2768250,257149,2768044,"121°04'15.02""","25°01'13.59""",121.070839,25.020442,,
871,5,North,1,1,自設,A05-24,新北市,永和區,綠光河岸公園,<1000m,"3月, 5月",300836,2768360,301665,2768154,"121°30'42.91""","25°01'14.07""",121.51192,25.02058,,
653,9,North,1,1,自設,A09-45,臺北市,萬華區,青年公園,<1000m,"3月, 5月",300191,2768580,301020,2768374,"121°30'19.93""","25°01'21.30""",121.505537,25.022582,,-
489,4,North,1,1,自設_台北市生物多樣性調查,A04-23,臺北市,信義區,象山,<1000m,"3月, 5月",307367,2769162,308196,2768956,"121°34'35.99""","25°01'39.28""",121.576663,25.027577,TPBIODIV,
893,4,North,1,1,自設,A04-80,臺北市,大安區,臺灣師範大學,<1000m,"3月, 5月",302756,2769147,303585,2768941,"121°31'51.49""","25°01'39.40""",121.53097,25.02761,,
